安顺市,150.42,153.42,154.64,155.72,157.68
黔南布依族苗族自治州,248.01,252.45,253.83,219.32,221.35
黔东南苗族侗族自治州,212.37,216.24,217.91,254.36,257.36
毕节市（2011年前为毕节地区）,462.24,474.27,481.45,483.93,488.13
铜仁市（2011年前为铜仁地区）,228.41,229.94,231.5,231.82,233.48
黔西南布依族苗族自治州,182.07,182.79,185.83,187.57,190.06
昆明市,340.5,343.8,345.9,348.7393,352.2
昭通市,282.9,285.16,287.5,290.7694,293.6
曲靖市,315,316.94,318.9,320.8698,322.6
玉溪市,120.6,121.12,121.8,122.0911,122.3
红河哈尼族彝族自治州,240.3,241.9,243.5,245.1677,246.8
文山壮族苗族自治州,187.8,188.5,189.2,190.0188,191
普洱市（2007年前为思茅市、思茅地区）,136.6,137.21,137.8,138.3674,138.9
西双版纳傣族自治州,60,60.32,60.7,61.1477,61.6
楚雄彝族自治州,139.6,139.94,140.2,140.5033,140.7
大理白族自治州,178.8,179.65,180.6,181.6753,182.4
保山市,131.7,132.35,133.2,134.0395,134.7
德宏傣族景颇族自治州,65.1,65.96,66.7,67.506,67.9
丽江市,65.8,66.06,66.3,66.5745,66.9
怒江傈傈族自治州,28.7,28.7,28.8,28.9603,29.3
迪庆藏族自治州,21.6,21.72,21.8,21.9361,22
临沧市（2003年前为临沧地区）,130.9,131.64,132.2,132.5296,133.1
西宁市,101.9686,101.2546,102.073,103.0001,103.6994
海东市(2013年前为海东地区）,88.2704,87.5356,88.0992,88.4026,88.7335
海西蒙古族藏族自治州,21.0842,20.4942,20.5824,20.59,20.5697
海南藏族自治州,23.5413,23.4903,23.5263,23.7248,23.6048
海北藏族自治州,15.0065,15.023,15.0122,15.0514,14.9789
黄南藏族自治州,13.6234,13.5628,13.8073,13.9986,13.9421
玉树藏族自治州,20.2215,19.6346,20.2162,20.6208,20.7444
果洛藏族自治州,9.7682,10.011,10.3052,10.4967,10.3362
银川市,109.0665,110.3995,110.332,110.0966,111.0522
石嘴山市,39.5159,40.0415,40.2151,40.3178,40.3582
吴忠市,68.9191,70.2219,70.9871,71.1916,71.7749
中卫市,58.0699,58.29,59.0874,59.2901,59.8432
固原市,62.5026,61.4213,62.6418,63.1832,63.9245
乌鲁木齐市,136.82,136.85,135.87,109.71,109.37
克拉玛依市,14.96,15.1,15.3,15.38,15.34
石河子市,32.57,31.7,28.71,29.49,29.44
伊犁哈萨克自治州,240.07,237.4,235.6,232.98,231.12
塔城地区,53.07,51.65,51.35,50.78,49.87
阿勒泰地区,34.03,33.64,33.81,33.72,33.09
博尔塔拉蒙古自治州,25.19,24.28,24.14,23.75,24.1
昌吉回族自治州,71.55,70.5,70.8,70.89,70.11
巴音郭楞蒙古自治州,71.28,70.16,61.81,62.67,62.35
阿克苏地区,128.49,128.57,127.29,129.04,129.74
克孜勒苏柯尔克孜自治州,30.27,30.28,30.62,31.4,31.59
喀什地区,226,227.02,227.98,234.61,233.73
